city,country,latitude,longitude,timestamp_utc,aqi,pm25,pm10,no2,o3
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-27 19:00:00+00:00,1.0,3.09,5.56,0.78,18.46
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-27 19:00:00+00:00,1.0,1.59,4.88,0.26,41.46
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-27 19:00:00+00:00,1.0,2.29,3.64,0.68,23.53
London,England,51.5074,-0.1278,2026-04-27 19:00:00+00:00,3.0,33.43,38.81,26.98,89.86
Madrid,Spain,40.4168,-3.7038,2026-04-27 19:00:00+00:00,2.0,1.82,4.59,0.58,79.12
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-27 19:00:00+00:00,1.0,2.91,3.73,0.16,20.76
Paris,France,48.8566,2.3522,2026-04-27 19:00:00+00:00,3.0,17.61,19.56,2.76,131.25
Toamasina,Madagascar,-18.1492,49.4023,2026-04-27 19:00:00+00:00,1.0,2.01,5.12,0.5,20.6
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-27 20:00:00+00:00,1.0,5.94,11.19,2.03,17.1
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-27 20:00:00+00:00,1.0,3.31,5.9,0.86,17.26
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-27 20:00:00+00:00,1.0,1.69,5.05,0.41,40.19
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-27 20:00:00+00:00,1.0,2.37,3.75,0.71,21.78
London,England,51.5074,-0.1278,2026-04-27 20:00:00+00:00,3.0,33.08,38.37,29.74,82.01
Madrid,Spain,40.4168,-3.7038,2026-04-27 20:00:00+00:00,2.0,1.84,4.52,0.7,74.38
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-27 20:00:00+00:00,1.0,2.85,3.68,0.16,20.85
Paris,France,48.8566,2.3522,2026-04-27 20:00:00+00:00,3.0,20.39,22.58,3.15,126.31
Toamasina,Madagascar,-18.1492,49.4023,2026-04-27 20:00:00+00:00,1.0,2.04,4.96,0.48,20.26
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-27 21:00:00+00:00,1.0,6.02,10.63,1.98,15.25
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-27 21:00:00+00:00,1.0,3.45,6.0,0.92,16.07
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-27 21:00:00+00:00,1.0,1.78,5.22,0.65,38.97
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-27 21:00:00+00:00,1.0,2.4,3.77,0.72,20.41
London,England,51.5074,-0.1278,2026-04-27 21:00:00+00:00,3.0,33.01,38.21,32.31,74.12
Madrid,Spain,40.4168,-3.7038,2026-04-27 21:00:00+00:00,2.0,1.86,4.39,0.8,70.16
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-27 21:00:00+00:00,1.0,2.76,3.67,0.16,21.01
Paris,France,48.8566,2.3522,2026-04-27 21:00:00+00:00,3.0,24.24,26.7,3.63,122.08
Toamasina,Madagascar,-18.1492,49.4023,2026-04-27 21:00:00+00:00,1.0,1.99,4.54,0.43,19.96
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-27 22:00:00+00:00,1.0,5.84,9.68,1.82,13.57
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-27 22:00:00+00:00,1.0,3.52,5.98,0.96,15.04
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-27 22:00:00+00:00,1.0,1.85,5.31,0.89,37.38
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-27 22:00:00+00:00,1.0,2.35,3.65,0.7,19.42
London,England,51.5074,-0.1278,2026-04-27 22:00:00+00:00,3.0,32.84,37.91,33.77,69.0
Madrid,Spain,40.4168,-3.7038,2026-04-27 22:00:00+00:00,2.0,1.86,4.18,0.83,65.04
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-27 22:00:00+00:00,1.0,2.63,3.7,0.16,20.77
Paris,France,48.8566,2.3522,2026-04-27 22:00:00+00:00,3.0,27.63,30.32,4.13,115.06
Toamasina,Madagascar,-18.1492,49.4023,2026-04-27 22:00:00+00:00,1.0,1.99,4.19,0.42,18.74
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-27 23:00:00+00:00,1.0,5.63,8.93,1.67,12.6
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-27 23:00:00+00:00,1.0,3.61,6.03,1.0,14.39
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-27 23:00:00+00:00,1.0,1.95,5.38,1.08,35.72
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-27 23:00:00+00:00,1.0,2.31,3.54,0.68,18.72
London,England,51.5074,-0.1278,2026-04-27 23:00:00+00:00,3.0,32.08,36.76,31.6,70.35
Madrid,Spain,40.4168,-3.7038,2026-04-27 23:00:00+00:00,2.0,1.93,4.13,0.82,61.55
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-27 23:00:00+00:00,1.0,2.56,3.76,0.18,19.83
Paris,France,48.8566,2.3522,2026-04-27 23:00:00+00:00,3.0,31.0,33.91,4.83,107.41
Toamasina,Madagascar,-18.1492,49.4023,2026-04-27 23:00:00+00:00,1.0,2.11,4.14,0.45,16.8
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-28 00:00:00+00:00,1.0,5.34,8.24,1.53,12.3
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-28 00:00:00+00:00,1.0,3.73,6.13,1.05,14.01
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-28 00:00:00+00:00,1.0,2.06,5.49,1.24,34.36
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-28 00:00:00+00:00,1.0,2.31,3.46,0.68,18.18
London,England,51.5074,-0.1278,2026-04-28 00:00:00+00:00,3.0,29.89,33.91,26.81,73.22
Madrid,Spain,40.4168,-3.7038,2026-04-28 00:00:00+00:00,1.0,2.04,4.2,0.78,59.89
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-28 00:00:00+00:00,1.0,2.54,3.88,0.19,18.91
Paris,France,48.8566,2.3522,2026-04-28 00:00:00+00:00,3.0,34.31,37.43,5.63,99.39
Toamasina,Madagascar,-18.1492,49.4023,2026-04-28 00:00:00+00:00,1.0,2.24,4.19,0.46,15.62
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-28 01:00:00+00:00,1.0,5.01,7.57,1.39,12.38
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-28 01:00:00+00:00,1.0,3.85,6.22,1.09,13.64
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-28 01:00:00+00:00,1.0,2.16,5.58,1.36,32.68
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-28 01:00:00+00:00,1.0,2.23,3.31,0.65,18.32
London,England,51.5074,-0.1278,2026-04-28 01:00:00+00:00,3.0,25.52,28.36,18.35,84.78
Madrid,Spain,40.4168,-3.7038,2026-04-28 01:00:00+00:00,1.0,2.14,4.31,0.72,59.37
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-28 01:00:00+00:00,1.0,2.55,4.04,0.21,18.29
Paris,France,48.8566,2.3522,2026-04-28 01:00:00+00:00,3.0,36.74,39.97,6.09,91.19
Toamasina,Madagascar,-18.1492,49.4023,2026-04-28 01:00:00+00:00,1.0,2.35,4.19,0.46,15.27
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-28 02:00:00+00:00,1.0,4.75,7.06,1.27,12.12
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-28 02:00:00+00:00,1.0,3.98,6.33,1.13,13.63
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-28 02:00:00+00:00,1.0,2.32,5.84,1.51,31.39
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-28 02:00:00+00:00,1.0,2.12,3.13,0.62,18.2
London,England,51.5074,-0.1278,2026-04-28 02:00:00+00:00,2.0,21.17,23.06,13.83,88.82
Madrid,Spain,40.4168,-3.7038,2026-04-28 02:00:00+00:00,1.0,2.26,4.44,0.69,58.31
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-28 02:00:00+00:00,1.0,2.6,4.2,0.22,17.95
Paris,France,48.8566,2.3522,2026-04-28 02:00:00+00:00,3.0,38.59,41.87,6.21,85.71
Toamasina,Madagascar,-18.1492,49.4023,2026-04-28 02:00:00+00:00,1.0,2.49,4.2,0.47,14.84
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-28 03:00:00+00:00,1.0,4.47,6.67,1.17,12.52
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-28 03:00:00+00:00,1.0,4.09,6.45,1.18,14.1
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-28 03:00:00+00:00,1.0,2.54,6.26,1.63,30.15
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-28 03:00:00+00:00,1.0,2.03,3.0,0.62,18.02
London,England,51.5074,-0.1278,2026-04-28 03:00:00+00:00,2.0,17.65,19.05,11.63,88.52
Madrid,Spain,40.4168,-3.7038,2026-04-28 03:00:00+00:00,1.0,2.39,4.6,0.67,57.8
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-28 03:00:00+00:00,1.0,2.68,4.35,0.23,17.7
Paris,France,48.8566,2.3522,2026-04-28 03:00:00+00:00,3.0,39.29,42.55,6.13,81.22
Toamasina,Madagascar,-18.1492,49.4023,2026-04-28 03:00:00+00:00,1.0,2.63,4.2,0.47,14.83
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-28 04:00:00+00:00,1.0,4.13,6.66,1.05,13.9
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-28 04:00:00+00:00,1.0,4.18,6.64,1.14,14.43
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-28 04:00:00+00:00,1.0,2.84,6.9,1.77,28.88
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-28 04:00:00+00:00,1.0,1.98,3.01,0.62,17.98
London,England,51.5074,-0.1278,2026-04-28 04:00:00+00:00,2.0,14.4,15.61,8.83,88.48
Madrid,Spain,40.4168,-3.7038,2026-04-28 04:00:00+00:00,1.0,2.49,4.66,0.67,56.9
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-28 04:00:00+00:00,1.0,2.75,4.46,0.23,17.33
Paris,France,48.8566,2.3522,2026-04-28 04:00:00+00:00,3.0,38.53,41.72,6.07,76.22
Toamasina,Madagascar,-18.1492,49.4023,2026-04-28 04:00:00+00:00,1.0,2.64,4.28,0.4,15.71
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-28 05:00:00+00:00,1.0,4.22,7.37,0.74,15.52
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-28 05:00:00+00:00,1.0,4.24,6.83,0.73,15.3
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-28 05:00:00+00:00,1.0,3.24,7.7,1.92,27.86
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-28 05:00:00+00:00,1.0,1.97,3.08,0.5,18.12
London,England,51.5074,-0.1278,2026-04-28 05:00:00+00:00,2.0,11.74,13.03,7.96,86.84
Madrid,Spain,40.4168,-3.7038,2026-04-28 05:00:00+00:00,1.0,2.59,4.68,0.82,55.44
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-28 05:00:00+00:00,1.0,2.82,4.56,0.17,17.11
Paris,France,48.8566,2.3522,2026-04-28 05:00:00+00:00,3.0,37.74,40.99,6.65,72.72
Toamasina,Madagascar,-18.1492,49.4023,2026-04-28 05:00:00+00:00,1.0,2.72,4.59,0.29,16.57
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-28 06:00:00+00:00,1.0,4.52,7.93,0.54,21.02
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-28 06:00:00+00:00,1.0,4.46,7.08,0.49,19.28
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-28 06:00:00+00:00,1.0,3.69,8.67,2.02,27.35
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-28 06:00:00+00:00,1.0,2.04,3.2,0.34,20.01
London,England,51.5074,-0.1278,2026-04-28 06:00:00+00:00,2.0,9.16,10.45,7.43,87.94
Madrid,Spain,40.4168,-3.7038,2026-04-28 06:00:00+00:00,1.0,2.68,4.7,1.17,53.22
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-28 06:00:00+00:00,1.0,2.93,4.74,0.13,18.33
Paris,France,48.8566,2.3522,2026-04-28 06:00:00+00:00,3.0,37.01,40.4,8.5,70.65
Toamasina,Madagascar,-18.1492,49.4023,2026-04-28 06:00:00+00:00,1.0,2.85,4.82,0.3,19.87
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-28 07:00:00+00:00,1.0,1.95,3.16,0.13,36.49
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-28 07:00:00+00:00,1.0,2.65,4.43,0.1,37.08
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-28 07:00:00+00:00,1.0,4.17,9.83,2.04,27.34
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-28 07:00:00+00:00,1.0,1.58,2.44,0.12,29.11
London,England,51.5074,-0.1278,2026-04-28 07:00:00+00:00,2.0,6.23,7.43,6.46,93.47
Madrid,Spain,40.4168,-3.7038,2026-04-28 07:00:00+00:00,1.0,2.71,4.61,1.49,50.33
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-28 07:00:00+00:00,1.0,2.97,5.09,0.08,26.37
Paris,France,48.8566,2.3522,2026-04-28 07:00:00+00:00,3.0,36.05,39.66,9.41,71.27
Toamasina,Madagascar,-18.1492,49.4023,2026-04-28 07:00:00+00:00,1.0,1.09,2.29,0.09,35.5
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-28 08:00:00+00:00,1.0,1.67,2.65,0.08,39.41
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-28 08:00:00+00:00,1.0,2.49,4.06,0.06,39.48
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-28 08:00:00+00:00,1.0,4.66,11.04,2.13,27.26
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-28 08:00:00+00:00,1.0,1.59,2.37,0.07,31.45
London,England,51.5074,-0.1278,2026-04-28 08:00:00+00:00,2.0,4.73,6.03,5.99,96.95
Madrid,Spain,40.4168,-3.7038,2026-04-28 08:00:00+00:00,1.0,2.7,4.51,1.55,48.22
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-28 08:00:00+00:00,1.0,3.02,5.04,0.06,26.92
Paris,France,48.8566,2.3522,2026-04-28 08:00:00+00:00,3.0,36.21,40.07,9.43,72.66
Toamasina,Madagascar,-18.1492,49.4023,2026-04-28 08:00:00+00:00,1.0,0.95,2.07,0.06,36.01
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-28 09:00:00+00:00,1.0,1.69,2.64,0.07,40.0
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-28 09:00:00+00:00,1.0,2.52,4.01,0.06,39.94
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-28 09:00:00+00:00,1.0,5.15,12.34,2.27,27.24
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-28 09:00:00+00:00,1.0,1.7,2.47,0.07,31.76
London,England,51.5074,-0.1278,2026-04-28 09:00:00+00:00,2.0,3.8,5.25,5.81,98.98
Madrid,Spain,40.4168,-3.7038,2026-04-28 09:00:00+00:00,1.0,2.68,4.44,1.48,48.5
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-28 09:00:00+00:00,1.0,3.08,4.97,0.06,26.55
Paris,France,48.8566,2.3522,2026-04-28 09:00:00+00:00,3.0,38.08,42.19,9.43,76.68
Toamasina,Madagascar,-18.1492,49.4023,2026-04-28 09:00:00+00:00,1.0,1.01,2.16,0.05,35.33
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-28 10:00:00+00:00,1.0,1.81,2.78,0.08,40.75
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-28 10:00:00+00:00,1.0,2.36,3.52,0.05,43.55
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-28 10:00:00+00:00,1.0,5.55,13.6,2.5,27.17
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-28 10:00:00+00:00,1.0,1.85,2.66,0.06,37.04
London,England,51.5074,-0.1278,2026-04-28 10:00:00+00:00,3.0,2.77,4.25,5.11,104.18
Madrid,Spain,40.4168,-3.7038,2026-04-28 10:00:00+00:00,2.0,2.58,4.38,1.04,64.37
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-28 10:00:00+00:00,1.0,3.14,4.8,0.05,27.46
Paris,France,48.8566,2.3522,2026-04-28 10:00:00+00:00,3.0,34.61,38.24,6.21,109.69
Toamasina,Madagascar,-18.1492,49.4023,2026-04-28 10:00:00+00:00,1.0,1.11,2.3,0.05,35.05
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-28 11:00:00+00:00,1.0,1.98,3.0,0.11,41.11
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-28 11:00:00+00:00,1.0,2.25,3.23,0.06,45.58
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-28 11:00:00+00:00,1.0,5.86,15.0,2.82,27.29
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-28 11:00:00+00:00,1.0,1.85,2.62,0.07,40.84
London,England,51.5074,-0.1278,2026-04-28 11:00:00+00:00,3.0,1.92,3.38,3.91,113.9
Madrid,Spain,40.4168,-3.7038,2026-04-28 11:00:00+00:00,2.0,2.5,4.25,0.78,68.68
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-28 11:00:00+00:00,1.0,3.2,4.66,0.05,28.05
Paris,France,48.8566,2.3522,2026-04-28 11:00:00+00:00,3.0,33.66,37.01,4.51,123.29
Toamasina,Madagascar,-18.1492,49.4023,2026-04-28 11:00:00+00:00,1.0,1.21,2.48,0.05,34.41
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-28 12:00:00+00:00,1.0,2.11,3.19,0.13,41.06
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-28 12:00:00+00:00,1.0,2.28,3.25,0.07,45.74
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-28 12:00:00+00:00,1.0,6.18,16.57,2.76,28.35
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-28 12:00:00+00:00,1.0,1.83,2.58,0.08,41.9
London,England,51.5074,-0.1278,2026-04-28 12:00:00+00:00,3.0,1.61,3.09,2.94,121.83
Madrid,Spain,40.4168,-3.7038,2026-04-28 12:00:00+00:00,2.0,2.43,4.16,0.59,73.1
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-28 12:00:00+00:00,1.0,3.27,4.64,0.05,28.1
Paris,France,48.8566,2.3522,2026-04-28 12:00:00+00:00,3.0,34.94,38.2,3.57,130.37
Toamasina,Madagascar,-18.1492,49.4023,2026-04-28 12:00:00+00:00,1.0,1.3,2.69,0.06,33.74
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-28 13:00:00+00:00,1.0,2.48,3.89,0.27,37.75
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-28 13:00:00+00:00,1.0,2.46,3.55,0.15,41.76
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-28 13:00:00+00:00,1.0,6.58,18.27,2.12,30.47
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-28 13:00:00+00:00,1.0,1.86,2.68,0.15,39.48
London,England,51.5074,-0.1278,2026-04-28 13:00:00+00:00,3.0,1.96,3.61,2.51,126.49
Madrid,Spain,40.4168,-3.7038,2026-04-28 13:00:00+00:00,2.0,1.73,3.68,0.29,85.2
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-28 13:00:00+00:00,1.0,3.39,4.72,0.07,26.63
Paris,France,48.8566,2.3522,2026-04-28 13:00:00+00:00,3.0,29.93,32.73,2.18,139.82
Toamasina,Madagascar,-18.1492,49.4023,2026-04-28 13:00:00+00:00,1.0,1.41,3.01,0.11,31.54
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-28 14:00:00+00:00,1.0,3.05,4.99,0.55,32.92
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-28 14:00:00+00:00,1.0,2.73,4.04,0.26,35.72
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-28 14:00:00+00:00,1.0,7.27,19.83,1.82,32.58
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-28 14:00:00+00:00,1.0,1.92,2.87,0.31,35.27
London,England,51.5074,-0.1278,2026-04-28 14:00:00+00:00,3.0,3.47,5.51,2.41,129.41
Madrid,Spain,40.4168,-3.7038,2026-04-28 14:00:00+00:00,2.0,1.62,4.12,0.26,86.28
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-28 14:00:00+00:00,1.0,3.55,4.84,0.09,23.45
Paris,France,48.8566,2.3522,2026-04-28 14:00:00+00:00,4.0,23.4,25.75,1.35,140.31
Toamasina,Madagascar,-18.1492,49.4023,2026-04-28 14:00:00+00:00,1.0,1.53,3.36,0.22,28.35
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-28 15:00:00+00:00,1.0,3.6,6.04,0.92,29.17
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-28 15:00:00+00:00,1.0,2.96,4.53,0.37,31.28
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-28 15:00:00+00:00,2.0,8.59,21.8,1.65,36.58
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-28 15:00:00+00:00,1.0,2.01,3.12,0.52,32.27
London,England,51.5074,-0.1278,2026-04-28 15:00:00+00:00,3.0,6.65,9.34,2.46,132.47
Madrid,Spain,40.4168,-3.7038,2026-04-28 15:00:00+00:00,2.0,1.58,4.08,0.31,85.72
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-28 15:00:00+00:00,1.0,3.7,4.91,0.13,21.07
Paris,France,48.8566,2.3522,2026-04-28 15:00:00+00:00,3.0,19.83,21.93,1.14,137.9
Toamasina,Madagascar,-18.1492,49.4023,2026-04-28 15:00:00+00:00,1.0,1.63,3.64,0.35,25.75
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-28 16:00:00+00:00,1.0,4.28,7.57,1.25,25.24
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-28 16:00:00+00:00,1.0,3.17,5.0,0.48,27.27
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-28 16:00:00+00:00,2.0,10.61,24.72,1.24,46.26
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-28 16:00:00+00:00,1.0,2.14,3.45,0.63,29.8
London,England,51.5074,-0.1278,2026-04-28 16:00:00+00:00,3.0,10.2,13.44,2.78,135.21
Madrid,Spain,40.4168,-3.7038,2026-04-28 16:00:00+00:00,2.0,1.51,3.59,0.47,84.52
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-28 16:00:00+00:00,1.0,3.78,4.91,0.16,18.75
Paris,France,48.8566,2.3522,2026-04-28 16:00:00+00:00,3.0,16.53,18.42,1.26,134.34
Toamasina,Madagascar,-18.1492,49.4023,2026-04-28 16:00:00+00:00,1.0,1.74,3.9,0.42,23.29
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-28 17:00:00+00:00,1.0,5.23,9.77,1.57,22.07
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-28 17:00:00+00:00,1.0,3.46,5.56,0.59,23.65
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-28 17:00:00+00:00,2.0,13.0,27.14,0.99,51.85
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-28 17:00:00+00:00,1.0,2.31,3.82,0.68,27.7
London,England,51.5074,-0.1278,2026-04-28 17:00:00+00:00,3.0,12.43,15.89,3.28,134.27
Madrid,Spain,40.4168,-3.7038,2026-04-28 17:00:00+00:00,2.0,1.44,3.03,0.65,82.26
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-28 17:00:00+00:00,1.0,3.89,5.01,0.19,16.61
Paris,France,48.8566,2.3522,2026-04-28 17:00:00+00:00,3.0,13.1,14.73,1.6,129.59
Toamasina,Madagascar,-18.1492,49.4023,2026-04-28 17:00:00+00:00,1.0,1.93,4.26,0.5,20.94
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-28 18:00:00+00:00,1.0,6.18,11.8,1.83,20.06
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-28 18:00:00+00:00,1.0,3.75,6.07,0.67,20.64
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-28 18:00:00+00:00,2.0,14.66,28.68,0.84,55.77
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-28 18:00:00+00:00,1.0,2.44,4.08,0.71,26.1
London,England,51.5074,-0.1278,2026-04-28 18:00:00+00:00,3.0,12.58,16.1,3.96,131.27
Madrid,Spain,40.4168,-3.7038,2026-04-28 18:00:00+00:00,2.0,1.39,2.6,0.73,80.75
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-28 18:00:00+00:00,1.0,3.97,5.07,0.21,14.94
Paris,France,48.8566,2.3522,2026-04-28 18:00:00+00:00,3.0,10.26,11.67,2.08,125.3
Toamasina,Madagascar,-18.1492,49.4023,2026-04-28 18:00:00+00:00,1.0,2.16,4.57,0.6,19.4
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-28 19:00:00+00:00,1.0,6.98,13.44,2.05,18.65
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-28 19:00:00+00:00,1.0,3.97,6.42,0.72,17.87
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-28 19:00:00+00:00,2.0,16.11,29.87,0.85,57.54
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-28 19:00:00+00:00,1.0,2.47,4.13,0.68,24.99
London,England,51.5074,-0.1278,2026-04-28 19:00:00+00:00,3.0,10.87,14.33,4.46,127.59
Madrid,Spain,40.4168,-3.7038,2026-04-28 19:00:00+00:00,2.0,1.36,2.34,0.72,78.57
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-28 19:00:00+00:00,1.0,3.98,5.06,0.24,13.53
Paris,France,48.8566,2.3522,2026-04-28 19:00:00+00:00,3.0,9.27,10.68,2.89,117.12
Toamasina,Madagascar,-18.1492,49.4023,2026-04-28 19:00:00+00:00,1.0,2.36,4.77,0.66,18.63
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-28 20:00:00+00:00,1.0,7.49,14.28,2.17,17.48
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-28 20:00:00+00:00,1.0,4.19,6.47,0.78,15.76
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-28 20:00:00+00:00,2.0,17.43,30.63,1.2,55.81
Fianarantsoa,Madagascar,-21.4527,47.0857,2026-04-28 20:00:00+00:00,1.0,2.51,4.23,0.67,24.13
London,England,51.5074,-0.1278,2026-04-28 20:00:00+00:00,3.0,8.79,12.27,4.7,123.54
Madrid,Spain,40.4168,-3.7038,2026-04-28 20:00:00+00:00,2.0,1.34,2.21,0.65,77.51
Mahajanga,Madagascar,-15.7167,46.3167,2026-04-28 20:00:00+00:00,1.0,3.99,5.07,0.26,12.66
Paris,France,48.8566,2.3522,2026-04-28 20:00:00+00:00,3.0,9.22,10.75,3.65,106.99
Toamasina,Madagascar,-18.1492,49.4023,2026-04-28 20:00:00+00:00,1.0,2.41,4.61,0.6,17.7
Antananarivo,Madagascar,-18.8792,47.5079,2026-04-28 21:00:00+00:00,1.0,7.48,13.7,2.13,16.69
Antsirabe,Madagascar,-19.8659,47.0333,2026-04-28 21:00:00+00:00,1.0,4.32,6.14,0.82,14.04
Buenos Aires,Argentina,-34.6037,-58.3816,2026-04-28 21:00:00+00:00,2.0,18.28,30.93,1.9,53.43
